Latitude;Longitude;Elevation;Time;Name;
45.819833;10.550334;374.6;1970-01-01T00:00:00Z;;
45.819879;10.550219;374.3;1970-01-01T00:00:00Z;;
45.819937;10.550151;374.2;1970-01-01T00:00:00Z;;
45.81999;10.55011;374.1;1970-01-01T00:00:00Z;;
45.820072;10.550154;374.2;1970-01-01T00:00:00Z;;
45.820443;10.550378;374.0;1970-01-01T00:00:00Z;;
45.820911;10.550614;374.5;1970-01-01T00:00:00Z;;
45.821518;10.550895;373.8;1970-01-01T00:00:00Z;;
45.822092;10.551148;372.1;1970-01-01T00:00:00Z;;
45.822601;10.551392;372.9;1970-01-01T00:00:00Z;;
45.823007;10.551512;373.7;1970-01-01T00:00:00Z;;
45.823621;10.551664;374.4;1970-01-01T00:00:00Z;;
45.824153;10.551775;374.5;1970-01-01T00:00:00Z;;
45.824867;10.55179;374.2;1970-01-01T00:00:00Z;;
45.825736;10.551832;374.4;1970-01-01T00:00:00Z;;
45.827073;10.551889;374.2;1970-01-01T00:00:00Z;;
45.828036;10.551947;375.0;1970-01-01T00:00:00Z;;
45.82913;10.552009;376.0;1970-01-01T00:00:00Z;;
45.82992;10.552033;375.6;1970-01-01T00:00:00Z;;
45.831538;10.552117;375.1;1970-01-01T00:00:00Z;;
45.832366;10.552166;376.5;1970-01-01T00:00:00Z;;
45.832667;10.552197;377.8;1970-01-01T00:00:00Z;;
45.833261;10.552322;378.6;1970-01-01T00:00:00Z;;
45.834157;10.552611;377.7;1970-01-01T00:00:00Z;;
45.834523;10.552724;377.7;1970-01-01T00:00:00Z;;
45.83601;10.553246;378.4;1970-01-01T00:00:00Z;;
45.837436;10.553757;378.4;1970-01-01T00:00:00Z;;
45.838996;10.554316;378.8;1970-01-01T00:00:00Z;;
45.839709;10.554557;379.0;1970-01-01T00:00:00Z;;
45.840354;10.554696;379.0;1970-01-01T00:00:00Z;;
45.84113;10.554888;378.1;1970-01-01T00:00:00Z;;
45.842124;10.555047;377.6;1970-01-01T00:00:00Z;;
45.842523;10.555108;378.0;1970-01-01T00:00:00Z;;
45.843082;10.555248;378.4;1970-01-01T00:00:00Z;;
45.843559;10.555441;378.8;1970-01-01T00:00:00Z;;
45.843944;10.555658;379.7;1970-01-01T00:00:00Z;;
45.844826;10.556385;381.6;1970-01-01T00:00:00Z;;
45.845191;10.556679;382.2;1970-01-01T00:00:00Z;;
45.845548;10.556959;382.6;1970-01-01T00:00:00Z;;
45.845806;10.557173;382.7;1970-01-01T00:00:00Z;;
45.846099;10.557451;382.4;1970-01-01T00:00:00Z;;
45.846552;10.55785;382.3;1970-01-01T00:00:00Z;;
45.846766;10.558062;382.7;1970-01-01T00:00:00Z;;
45.846997;10.558316;382.9;1970-01-01T00:00:00Z;;
45.847146;10.558523;382.6;1970-01-01T00:00:00Z;;
45.847402;10.558904;382.5;1970-01-01T00:00:00Z;;
45.847587;10.559218;382.9;1970-01-01T00:00:00Z;;
45.847815;10.55965;383.8;1970-01-01T00:00:00Z;;
45.84806;10.560159;384.1;1970-01-01T00:00:00Z;;
45.848296;10.560706;384.3;1970-01-01T00:00:00Z;;
45.8484;10.560941;384.6;1970-01-01T00:00:00Z;;
45.848673;10.561425;384.8;1970-01-01T00:00:00Z;;
45.848971;10.561975;384.6;1970-01-01T00:00:00Z;;
45.849112;10.562249;385.0;1970-01-01T00:00:00Z;;
45.849311;10.56277;385.6;1970-01-01T00:00:00Z;;
45.849581;10.563434;385.4;1970-01-01T00:00:00Z;;
45.849755;10.563903;385.1;1970-01-01T00:00:00Z;;
45.84992;10.564332;385.3;1970-01-01T00:00:00Z;;
45.850114;10.56466;385.8;1970-01-01T00:00:00Z;;
45.850386;10.565118;385.7;1970-01-01T00:00:00Z;;
45.850704;10.565617;386.4;1970-01-01T00:00:00Z;;
45.850951;10.565971;387.0;1970-01-01T00:00:00Z;;
45.851305;10.566407;386.9;1970-01-01T00:00:00Z;;
45.851642;10.566738;387.4;1970-01-01T00:00:00Z;;
45.85199;10.567005;387.9;1970-01-01T00:00:00Z;;
45.852302;10.567194;388.1;1970-01-01T00:00:00Z;;
45.852552;10.56733;388.1;1970-01-01T00:00:00Z;;
45.852794;10.56744;388.1;1970-01-01T00:00:00Z;;
45.85299;10.567536;388.2;1970-01-01T00:00:00Z;;
45.853177;10.567683;388.5;1970-01-01T00:00:00Z;;
45.853355;10.567881;388.7;1970-01-01T00:00:00Z;;
45.853877;10.568527;389.4;1970-01-01T00:00:00Z;;
45.854083;10.568798;389.3;1970-01-01T00:00:00Z;;
45.854231;10.568974;389.2;1970-01-01T00:00:00Z;;
45.854292;10.569079;389.1;1970-01-01T00:00:00Z;;
45.854389;10.569249;389.0;1970-01-01T00:00:00Z;;
45.854381;10.568489;390.1;1970-01-01T00:00:00Z;;
45.854375;10.568158;390.5;1970-01-01T00:00:00Z;;
45.854377;10.568076;390.6;1970-01-01T00:00:00Z;;
45.854395;10.567931;390.8;1970-01-01T00:00:00Z;;
45.854392;10.56793;390.8;1970-01-01T00:00:00Z;;
45.85454;10.567973;390.9;1970-01-01T00:00:00Z;;
45.854792;10.567993;390.9;1970-01-01T00:00:00Z;;
45.855114;10.567984;391.0;1970-01-01T00:00:00Z;;
45.85535;10.568032;391.0;1970-01-01T00:00:00Z;;
45.855579;10.568108;391.0;1970-01-01T00:00:00Z;;
45.855862;10.568211;390.8;1970-01-01T00:00:00Z;;
45.856305;10.568379;390.6;1970-01-01T00:00:00Z;;
45.856607;10.568481;391.2;1970-01-01T00:00:00Z;;
45.856747;10.568563;391.4;1970-01-01T00:00:00Z;;
45.856898;10.568773;391.5;1970-01-01T00:00:00Z;;
45.857634;10.569749;391.1;1970-01-01T00:00:00Z;;
45.858188;10.570527;391.2;1970-01-01T00:00:00Z;;
45.858383;10.570902;392.6;1970-01-01T00:00:00Z;;
45.858608;10.571415;394.2;1970-01-01T00:00:00Z;;
45.858923;10.572193;394.4;1970-01-01T00:00:00Z;;
45.859173;10.572866;394.5;1970-01-01T00:00:00Z;;
45.859398;10.573389;394.5;1970-01-01T00:00:00Z;;
45.859669;10.573878;395.3;1970-01-01T00:00:00Z;;
45.859999;10.57456;394.1;1970-01-01T00:00:00Z;;
45.860264;10.574863;393.7;1970-01-01T00:00:00Z;;
45.860477;10.575115;393.6;1970-01-01T00:00:00Z;;
45.860901;10.575448;394.2;1970-01-01T00:00:00Z;;
45.861428;10.57581;396.1;1970-01-01T00:00:00Z;;
45.861674;10.576044;397.0;1970-01-01T00:00:00Z;;
45.86184;10.576313;397.1;1970-01-01T00:00:00Z;;
45.86193;10.576614;397.3;1970-01-01T00:00:00Z;;
45.862172;10.57756;397.0;1970-01-01T00:00:00Z;;
45.862656;10.579057;402.6;1970-01-01T00:00:00Z;;
45.862782;10.579402;403.4;1970-01-01T00:00:00Z;;
45.862846;10.579614;403.1;1970-01-01T00:00:00Z;;
45.862841;10.579718;405.2;1970-01-01T00:00:00Z;;
45.862761;10.579882;412.4;1970-01-01T00:00:00Z;;
45.862738;10.579947;415.1;1970-01-01T00:00:00Z;;
45.862765;10.579998;414.8;1970-01-01T00:00:00Z;;
45.862826;10.580077;412.8;1970-01-01T00:00:00Z;;
45.862925;10.580171;408.4;1970-01-01T00:00:00Z;;
45.863064;10.580307;409.2;1970-01-01T00:00:00Z;;
45.863269;10.580625;415.4;1970-01-01T00:00:00Z;;
45.863361;10.580794;418.6;1970-01-01T00:00:00Z;;
45.863405;10.580983;422.7;1970-01-01T00:00:00Z;;
45.863448;10.581074;423.6;1970-01-01T00:00:00Z;;
45.863495;10.581216;425.2;1970-01-01T00:00:00Z;;
45.86352;10.581307;427.8;1970-01-01T00:00:00Z;;
45.863581;10.581464;432.3;1970-01-01T00:00:00Z;;
45.863625;10.581581;435.2;1970-01-01T00:00:00Z;;
45.863687;10.581634;433.7;1970-01-01T00:00:00Z;;
45.863964;10.581797;428.4;1970-01-01T00:00:00Z;;
45.864214;10.581932;422.6;1970-01-01T00:00:00Z;;
45.864438;10.582003;414.5;1970-01-01T00:00:00Z;;
45.864707;10.582088;408.3;1970-01-01T00:00:00Z;;
45.864867;10.582183;409.9;1970-01-01T00:00:00Z;;
45.865145;10.58232;410.5;1970-01-01T00:00:00Z;;
45.865591;10.582551;410.3;1970-01-01T00:00:00Z;;
45.865716;10.582632;410.6;1970-01-01T00:00:00Z;;
45.865877;10.582753;410.9;1970-01-01T00:00:00Z;;
