Latitude;Longitude;Elevation;Time;Name;
46.166116;11.821881;689.9;1970-01-01T00:00:00Z;;
46.166295;11.821891;690.9;1970-01-01T00:00:00Z;;
46.166393;11.821948;689.5;1970-01-01T00:00:00Z;;
46.166507;11.822057;686.4;1970-01-01T00:00:00Z;;
46.166704;11.822182;687.2;1970-01-01T00:00:00Z;;
46.167246;11.82241;689.3;1970-01-01T00:00:00Z;;
46.167568;11.822461;690.2;1970-01-01T00:00:00Z;;
46.167657;11.822505;690.6;1970-01-01T00:00:00Z;;
46.167783;11.822537;690.9;1970-01-01T00:00:00Z;;
46.168078;11.822578;691.1;1970-01-01T00:00:00Z;;
46.168445;11.822662;691.2;1970-01-01T00:00:00Z;;
46.168839;11.822772;691.7;1970-01-01T00:00:00Z;;
46.169096;11.822915;691.3;1970-01-01T00:00:00Z;;
46.16937;11.823111;693.2;1970-01-01T00:00:00Z;;
46.169529;11.823248;693.9;1970-01-01T00:00:00Z;;
46.169669;11.823424;695.5;1970-01-01T00:00:00Z;;
46.169868;11.823732;697.1;1970-01-01T00:00:00Z;;
46.170032;11.824025;698.8;1970-01-01T00:00:00Z;;
46.17016;11.824304;700.1;1970-01-01T00:00:00Z;;
46.170303;11.824726;703.1;1970-01-01T00:00:00Z;;
46.170496;11.82528;709.3;1970-01-01T00:00:00Z;;
46.170758;11.825954;709.8;1970-01-01T00:00:00Z;;
46.170868;11.826244;709.8;1970-01-01T00:00:00Z;;
46.171005;11.826537;708.8;1970-01-01T00:00:00Z;;
46.171244;11.827054;707.9;1970-01-01T00:00:00Z;;
46.17126;11.82712;707.9;1970-01-01T00:00:00Z;;
46.17125;11.827171;708.0;1970-01-01T00:00:00Z;;
46.171373;11.827294;706.7;1970-01-01T00:00:00Z;;
46.171699;11.827583;703.5;1970-01-01T00:00:00Z;;
46.172013;11.827975;701.0;1970-01-01T00:00:00Z;;
46.172424;11.828475;702.7;1970-01-01T00:00:00Z;;
46.173141;11.829315;704.5;1970-01-01T00:00:00Z;;
46.173334;11.829519;704.8;1970-01-01T00:00:00Z;;
46.173527;11.829711;705.3;1970-01-01T00:00:00Z;;
46.173792;11.829918;706.0;1970-01-01T00:00:00Z;;
46.173978;11.830058;706.1;1970-01-01T00:00:00Z;;
46.174474;11.830381;703.1;1970-01-01T00:00:00Z;;
46.1749;11.830623;705.3;1970-01-01T00:00:00Z;;
46.175138;11.830817;707.3;1970-01-01T00:00:00Z;;
46.175269;11.830966;708.2;1970-01-01T00:00:00Z;;
46.175417;11.831194;708.9;1970-01-01T00:00:00Z;;
46.17554;11.831291;709.8;1970-01-01T00:00:00Z;;
46.175628;11.831399;710.8;1970-01-01T00:00:00Z;;
46.175715;11.831507;711.5;1970-01-01T00:00:00Z;;
46.175914;11.831815;712.6;1970-01-01T00:00:00Z;;
46.175914;11.831815;712.6;1970-01-01T00:00:00Z;;
46.175911;11.831823;712.6;1970-01-01T00:00:00Z;;
46.175966;11.831909;712.7;1970-01-01T00:00:00Z;;
46.177059;11.833559;718.6;1970-01-01T00:00:00Z;;
46.177614;11.83439;720.7;1970-01-01T00:00:00Z;;
46.178065;11.835087;722.7;1970-01-01T00:00:00Z;;
46.178324;11.835515;724.6;1970-01-01T00:00:00Z;;
46.178542;11.835812;724.6;1970-01-01T00:00:00Z;;
46.178759;11.836146;724.1;1970-01-01T00:00:00Z;;
46.178949;11.836454;724.7;1970-01-01T00:00:00Z;;
46.179103;11.836786;725.9;1970-01-01T00:00:00Z;;
46.179386;11.837371;727.5;1970-01-01T00:00:00Z;;
46.179582;11.837783;727.7;1970-01-01T00:00:00Z;;
46.179784;11.838376;731.4;1970-01-01T00:00:00Z;;
46.179995;11.838944;734.9;1970-01-01T00:00:00Z;;
46.18028;11.839775;741.8;1970-01-01T00:00:00Z;;
46.180533;11.840449;752.7;1970-01-01T00:00:00Z;;
46.180617;11.8407;754.0;1970-01-01T00:00:00Z;;
46.180704;11.840641;751.9;1970-01-01T00:00:00Z;;
46.180846;11.84053;748.6;1970-01-01T00:00:00Z;;
46.180898;11.840636;748.4;1970-01-01T00:00:00Z;;
46.18099;11.840887;748.1;1970-01-01T00:00:00Z;;
46.181085;11.841074;746.7;1970-01-01T00:00:00Z;;
46.181171;11.84122;745.0;1970-01-01T00:00:00Z;;
46.18131;11.841409;744.4;1970-01-01T00:00:00Z;;
46.181561;11.841098;746.4;1970-01-01T00:00:00Z;;
46.181666;11.840857;748.0;1970-01-01T00:00:00Z;;
46.181547;11.840579;746.6;1970-01-01T00:00:00Z;;
46.181477;11.840498;745.5;1970-01-01T00:00:00Z;;
46.181442;11.840444;745.0;1970-01-01T00:00:00Z;;
46.18141;11.8403;744.9;1970-01-01T00:00:00Z;;
46.181501;11.840253;746.4;1970-01-01T00:00:00Z;;
46.181601;11.840219;747.9;1970-01-01T00:00:00Z;;
46.181749;11.840071;750.2;1970-01-01T00:00:00Z;;
46.181832;11.839985;751.3;1970-01-01T00:00:00Z;;
46.181907;11.839872;752.3;1970-01-01T00:00:00Z;;
46.181999;11.839773;753.3;1970-01-01T00:00:00Z;;
46.182051;11.839879;754.0;1970-01-01T00:00:00Z;;
46.182161;11.840144;755.0;1970-01-01T00:00:00Z;;
46.182247;11.840304;755.6;1970-01-01T00:00:00Z;;
46.182281;11.840358;755.8;1970-01-01T00:00:00Z;;
46.182341;11.840503;756.2;1970-01-01T00:00:00Z;;
46.182357;11.840582;756.2;1970-01-01T00:00:00Z;;
46.182412;11.840559;756.6;1970-01-01T00:00:00Z;;
46.18247;11.840756;757.1;1970-01-01T00:00:00Z;;
46.182513;11.840836;757.6;1970-01-01T00:00:00Z;;
46.182583;11.840917;758.5;1970-01-01T00:00:00Z;;
46.182661;11.841038;759.7;1970-01-01T00:00:00Z;;
46.18273;11.841132;760.9;1970-01-01T00:00:00Z;;
46.182775;11.841161;761.6;1970-01-01T00:00:00Z;;
46.182846;11.841177;762.6;1970-01-01T00:00:00Z;;
46.182927;11.841169;763.5;1970-01-01T00:00:00Z;;
46.183018;11.841134;763.4;1970-01-01T00:00:00Z;;
46.183175;11.841;762.6;1970-01-01T00:00:00Z;;
46.183524;11.840694;760.4;1970-01-01T00:00:00Z;;
46.183791;11.840449;758.5;1970-01-01T00:00:00Z;;
46.183958;11.840263;758.4;1970-01-01T00:00:00Z;;
46.184116;11.840064;757.9;1970-01-01T00:00:00Z;;
46.184239;11.839837;756.9;1970-01-01T00:00:00Z;;
46.18442;11.839418;754.9;1970-01-01T00:00:00Z;;
46.184542;11.839217;754.2;1970-01-01T00:00:00Z;;
46.184636;11.839054;754.2;1970-01-01T00:00:00Z;;
46.184729;11.838942;754.7;1970-01-01T00:00:00Z;;
46.184894;11.838795;755.4;1970-01-01T00:00:00Z;;
46.185171;11.83855;756.4;1970-01-01T00:00:00Z;;
46.185336;11.838416;756.9;1970-01-01T00:00:00Z;;
46.18543;11.838265;756.7;1970-01-01T00:00:00Z;;
46.185618;11.837938;756.6;1970-01-01T00:00:00Z;;
46.185777;11.837687;757.5;1970-01-01T00:00:00Z;;
46.186211;11.836867;760.3;1970-01-01T00:00:00Z;;
46.186485;11.836363;763.8;1970-01-01T00:00:00Z;;
46.186684;11.835958;766.1;1970-01-01T00:00:00Z;;
46.186818;11.835654;767.2;1970-01-01T00:00:00Z;;
46.186978;11.835364;768.2;1970-01-01T00:00:00Z;;
46.187135;11.835178;768.8;1970-01-01T00:00:00Z;;
46.18731;11.835019;770.0;1970-01-01T00:00:00Z;;
46.187477;11.83482;769.8;1970-01-01T00:00:00Z;;
46.187618;11.834581;768.1;1970-01-01T00:00:00Z;;
46.18775;11.834341;767.0;1970-01-01T00:00:00Z;;
46.187891;11.834102;765.6;1970-01-01T00:00:00Z;;
46.187994;11.833952;765.5;1970-01-01T00:00:00Z;;
46.188133;11.833791;765.7;1970-01-01T00:00:00Z;;
46.188254;11.833642;766.7;1970-01-01T00:00:00Z;;
46.188394;11.833429;767.9;1970-01-01T00:00:00Z;;
46.188504;11.833331;768.8;1970-01-01T00:00:00Z;;
46.188561;11.833243;769.1;1970-01-01T00:00:00Z;;
46.188573;11.833088;768.5;1970-01-01T00:00:00Z;;
46.18854;11.832982;767.8;1970-01-01T00:00:00Z;;
46.188517;11.832826;767.2;1970-01-01T00:00:00Z;;
46.188548;11.832672;767.2;1970-01-01T00:00:00Z;;
46.188657;11.832613;767.7;1970-01-01T00:00:00Z;;
46.188737;11.832656;768.3;1970-01-01T00:00:00Z;;
46.188808;11.832711;769.0;1970-01-01T00:00:00Z;;
46.188953;11.832667;770.1;1970-01-01T00:00:00Z;;
46.189107;11.832623;771.1;1970-01-01T00:00:00Z;;
46.189271;11.832554;771.7;1970-01-01T00:00:00Z;;
