DATA|LINEA|VARIANTE|CORSA|BUS|ORA_PARTENZA|ORA_ARRIVO|SALITA|ABBONAMENTO|ACQUISTO_BORDO|ACQUISTO_TERRA|CARTA_SCALARE|CHIP_ON_PAPER|MOBILE_TICKETING|PRESTAMPATO
07-10-2017|Hacleri-S.Felice F.-Frassilongo-Kamauz-Pergine                                                      |Hacleri - Pergine|B401710008|1521|07:05:00|07:40:00|Canezza (Bivio)|4|0|0|0|0|0|0
07-10-2017|Hacleri-S.Felice F.-Frassilongo-Kamauz-Pergine                                                      |Hacleri - Pergine|B401710008|1521|07:05:00|07:40:00|Frassilongo (Maso Doss Hecchi)|0|0|0|1|0|0|0
07-10-2017|Hacleri-S.Felice F.-Frassilongo-Kamauz-Pergine                                                      |Hacleri - Pergine|B401710008|1521|07:05:00|07:40:00|Frassilongo (Maso Puech)|1|0|0|0|0|0|0
07-10-2017|Hacleri-S.Felice F.-Frassilongo-Kamauz-Pergine                                                      |Hacleri - Pergine|B401710008|1521|07:05:00|07:40:00|Hacleri (Maso Markl)|1|0|0|0|0|0|0
07-10-2017|Hacleri-S.Felice F.-Frassilongo-Kamauz-Pergine                                                      |Hacleri - Pergine|B401710008|1521|07:05:00|07:40:00|S.FELICE FIEROZZO|6|0|0|0|0|0|0
07-10-2017|Hacleri-S.Felice F.-Frassilongo-Kamauz-Pergine                                                      |Hacleri - Pergine|B401710008|1521|07:05:00|07:40:00|S.Francesco|1|0|0|0|0|0|0
07-10-2017|Hacleri-S.Felice F.-Frassilongo-Kamauz-Pergine                                                      |Hacleri - Pergine|B401710008|1521|07:05:00|07:40:00|Zivignago (Cons.S.Orsola)|3|0|0|0|0|0|0
07-10-2017|Hacleri-S.Felice F.-Frassilongo-Kamauz-Pergine                                                      |Hacleri - Pergine|B401730006|1580|13:57:00|14:32:00|Canezza (Bivio)|2|0|0|2|0|0|1
07-10-2017|Hacleri-S.Felice F.-Frassilongo-Kamauz-Pergine                                                      |Hacleri - Pergine|B401730006|1580|13:57:00|14:32:00|Canezza (Maso Sleifer)|1|0|0|0|0|0|0
07-10-2017|Hacleri-S.Felice F.-Frassilongo-Kamauz-Pergine                                                      |Hacleri - Pergine|B401730006|1580|13:57:00|14:32:00|Frassilongo (Maso Puech)|1|0|0|0|0|0|0
07-10-2017|Hacleri-S.Felice F.-Frassilongo-Kamauz-Pergine                                                      |Hacleri - Pergine|B401730006|1580|13:57:00|14:32:00|PERGINE V. (P.Gavazzi)|2|0|0|0|0|0|0
07-10-2017|Hacleri-S.Felice F.-Frassilongo-Kamauz-Pergine                                                      |Hacleri - Pergine|B401730006|1580|13:57:00|14:32:00|Zivignago|1|0|0|0|0|0|0
07-10-2017|Hacleri-S.Felice F.-Frassilongo-Kamauz-Pergine                                                      |Pergine - Hacleri|B401800006||12:55:00|13:30:00|PERGINE V. (P.Gavazzi)|0|0|0|1|0|0|0
07-10-2017|Hacleri-S.Felice F.-Frassilongo-Kamauz-Pergine                                                      |Pergine - Hacleri|B401800006||12:55:00|13:30:00|Roveda bivio|0|1|0|0|0|0|0
07-10-2017|Hacleri-S.Felice F.-Frassilongo-Kamauz-Pergine                                                      |Pergine - Hacleri|B401800006||12:55:00|13:30:00|S.Francesco|0|1|0|0|0|0|0
07-10-2017|Hacleri-S.Felice F.-Frassilongo-Kamauz-Pergine                                                      |Pergine - Hacleri|B401820004|1452|13:45:00|14:20:00|PERGINE (C.Intermodale)|3|0|0|0|0|0|0
07-10-2017|Hacleri-S.Felice F.-Frassilongo-Kamauz-Pergine                                                      |Pergine - Hacleri|B401820004|1452|13:45:00|14:20:00|PERGINE VALSUGANA|0|1|0|0|0|0|0
07-10-2017|Hacleri-S.Felice F.-Frassilongo-Kamauz-Pergine                                                      |Pergine - Hacleri|B403040003|1580|13:18:00|13:53:00|PERGINE (C.Intermodale)|2|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01k01sS|853|11:40:00|12:03:00|CORSO BETTINI liceo.|4|0|0|0|0|0|0
"07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01k01sS|853|11:40:00|12:03:00|CORSO BETTINI ""MART"".|1|0|0|0|0|0|0"
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01k01sS|853|11:40:00|12:03:00|LIZZANA sc.medie|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01k01sS|853|11:40:00|12:03:00|Rovereto + Rv A|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01k01sS|853|11:40:00|12:03:00|VIA BENACENSE parco Ferrari|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01103|867|09:00:00|09:23:00|CORSO BETTINI liceo.|1|0|0|0|0|0|0
"07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01103|867|09:00:00|09:23:00|""STAZIONE F.S.""|1|0|0|0|0|0|0"
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01106|867|13:00:00|13:23:00|CORSO BETTINI liceo.|3|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01106|867|13:00:00|13:23:00|CORSO ROSMINI via Savioli|0|0|0|0|0|0|1
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01106|867|13:00:00|13:23:00|LIZZANA sc.medie|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01106|867|13:00:00|13:23:00|Rovereto + Rv A|1|0|0|0|0|0|1
"07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01106|867|13:00:00|13:23:00|""STAZIONE F.S.""|4|0|0|0|0|0|0"
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01106|867|13:00:00|13:23:00|VIA BENACENSE parco Ferrari|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01106|867|13:00:00|13:23:00|VIA CRAFFONARA|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01106|867|13:00:00|13:23:00|VIA DANTE mon.alpino|3|0|0|0|0|0|0
"07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01204|878|11:00:00|11:23:00|CORSO BETTINI ""MART"".|0|0|0|0|0|0|1"
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01204|878|11:00:00|11:23:00|CORSO ROSMINI via Savioli|0|0|0|0|0|0|1
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01204|878|11:00:00|11:23:00|Rovereto + Rv A|1|0|0|1|0|0|0
"07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01204|878|11:00:00|11:23:00|""STAZIONE F.S.""|3|0|0|0|0|0|0"
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01204|878|11:00:00|11:23:00|VIA CRAFFONARA|0|0|0|0|0|0|1
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01208|895|16:00:00|16:23:00|CORSO BETTINI liceo.|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01208|895|16:00:00|16:23:00|P.LE S.MARIA ospedale|1|0|0|0|0|0|0
"07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01208|895|16:00:00|16:23:00|""STAZIONE F.S.""|2|0|0|0|0|0|0"
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01208|895|16:00:00|16:23:00|VIA DANTE mon.alpino|6|0|0|0|0|0|1
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01404|895|12:35:00|12:58:00|CORSO BETTINI liceo.|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01404|895|12:35:00|12:58:00|CORSO ROSMINI via Savioli|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01404|895|12:35:00|12:58:00|Rovereto + Rv A|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01404|895|12:35:00|12:58:00|VIA BENACENSE via Fiume|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01409|867|19:55:00|20:18:00|CORSO BETTINI liceo.|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01409|867|19:55:00|20:18:00|LIZZANELLA SS.12|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01409|867|19:55:00|20:18:00|P.LE S.MARIA ospedale|1|0|0|0|0|0|0
"07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01409|867|19:55:00|20:18:00|""STAZIONE F.S.""|3|0|0|0|0|0|0"
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01409|867|19:55:00|20:18:00|VIA BENACENSE parco Ferrari|0|0|0|0|0|0|1
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01409|867|19:55:00|20:18:00|VIA BENACENSE via Fiume|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01501s6|872|12:29:00|12:52:00|CORSO BETTINI liceo.|3|0|0|0|0|0|0
"07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01501s6|872|12:29:00|12:52:00|CORSO BETTINI ""MART"".|2|0|0|0|0|0|0"
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01501s6|872|12:29:00|12:52:00|Rovereto + Rv A|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01501s6|872|12:29:00|12:52:00|VIA BENACENSE scuole Dante|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01502sS|872|13:23:00|13:46:00|Rovereto + Rv A|2|0|0|0|0|0|0
"07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01502sS|872|13:23:00|13:46:00|""STAZIONE F.S.""|4|0|0|0|0|0|0"
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01502sS|872|13:23:00|13:46:00|VIA BENACENSE scuole Dante|0|0|0|0|0|0|1
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01502sS|872|13:23:00|13:46:00|VIA CRAFFONARA|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01602|870|13:13:00|13:36:00|LIZZANA sc.medie|1|0|0|0|0|0|0
"07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Bettini / Lizzana / M|R01602|870|13:13:00|13:36:00|""STAZIONE F.S.""|1|0|0|0|0|0|0"
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Cesari / Marco|R01d02|853|06:45:00|07:03:00|LIZZANELLA SS.12|0|0|0|0|0|0|1
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - c.Rosmini / via Paoli|R01z51|729|21:15:00|21:35:00|VIA BENACENSE parco Ferrari.|2|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Lizzana / Marco|R01102|867|07:51:00|08:13:00|VIA DANTE mon.alpino|0|0|0|0|0|0|1
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / P.le Orsi|R01d51s6|853|06:19:00|06:36:00|LIZZANA Cristo.|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / P.le Orsi|R01d51s6|853|06:19:00|06:36:00|MARCO centro.|0|0|0|0|0|0|1
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / P.le Orsi|R01d51s6|853|06:19:00|06:36:00|MARCO Nord.|2|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Rosmini monum|R01a51|365|06:40:00|07:00:00|LIZZANA Cristo.|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Rosmini monum|R01a51|365|06:40:00|07:00:00|LIZZANA sc.medie.|0|0|0|0|0|0|1
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Rosmini monum|R01a51|365|06:40:00|07:00:00|MARCO Nord.|4|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Rosmini monum|R01a51|365|06:40:00|07:00:00|VIA SAIBANTI.|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Bett|R01252|878|08:45:00|09:14:00|LIZZANA sc.medie.|0|0|0|1|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Bett|R01252|878|08:45:00|09:14:00|MARCO Parco ex De Bellat.|0|0|0|0|0|0|1
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Bett|R01253SA|878|10:30:00|10:59:00|CORSO ROSMINI via Savioli.|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Bett|R01253SA|878|10:30:00|10:59:00|LIZZANA Cristo.|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Bett|R01253SA|878|10:30:00|10:59:00|LIZZANELLA SS.12.|0|0|0|0|0|0|2
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Bett|R01253SA|878|10:30:00|10:59:00|MARCO via S.Romedio.|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Bett|R01253SA|878|10:30:00|10:59:00|VIA BENACENSE parco Ferrari.|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Bett|R01258SA|895|16:28:00|16:57:00|LIZZANA Cristo.|3|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Bett|R01258SA|895|16:28:00|16:57:00|MARCO via S.Romedio.|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Bett|R01258SA|895|16:28:00|16:57:00|PIAZZALE ORSI stazione fs.|2|0|0|0|0|0|0
"07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Bett|R01258SA|895|16:28:00|16:57:00|SS 240 ""Millennium sud"".|1|0|0|0|0|0|0"
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Bett|R01258SA|895|16:28:00|16:57:00|VIA BENACENSE parco Ferrari.|3|0|0|0|0|0|1
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Bett|R01358|730|19:55:00|20:24:00|MARCO chiesa.|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Bett|R01358|730|19:55:00|20:24:00|MARCO Parco ex De Bellat.|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Bett|R01358|730|19:55:00|20:24:00|MARCO via S.Romedio.|1|0|0|0|0|0|0
"07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Bett|R01358|730|19:55:00|20:24:00|SS 240 ""Millennium sud"".|1|0|0|0|0|0|0"
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Bett|R01453|895|11:55:00|12:24:00|LIZZANA Cristo.|0|0|0|0|0|0|1
"07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Bett|R01453|895|11:55:00|12:24:00|SS 12 ""Rovercenter"".|1|0|0|0|0|0|1"
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Bett|R01453|895|11:55:00|12:24:00|VIA BENACENSE scuole Dante.|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Bett|R01453|895|11:55:00|12:24:00|VIA DANTE mon.alpino.|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Bett|R01458|867|18:55:00|19:24:00|LIZZANA Cristo.|2|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Bett|R01458|867|18:55:00|19:24:00|MARCO via alla Ghiffa.|2|0|0|0|0|0|0
"07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Bett|R01458|867|18:55:00|19:24:00|SS 240 ""Millennium sud"".|0|0|0|0|0|0|1"
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Bett|R01554|872|17:55:00|18:24:00|LIZZANA Cristo.|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Bett|R01554|872|17:55:00|18:24:00|LIZZANA sc.medie.|2|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Bett|R01554|872|17:55:00|18:24:00|MARCO|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Bett|R01554|872|17:55:00|18:24:00|MARCO chiesa.|2|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Bett|R01554|872|17:55:00|18:24:00|MARCO Parco ex De Bellat.|3|0|0|0|0|0|0
"07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Bett|R01554|872|17:55:00|18:24:00|SS 240 ""Millennium nord"".|0|0|0|0|0|0|1"
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Bett|R01652sS|870|14:03:00|14:32:00|LIZZANA Cristo.|3|0|0|0|0|0|4
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Bett|R01652sS|870|14:03:00|14:32:00|LIZZANA sc.medie.|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Bett|R01652sS|870|14:03:00|14:32:00|LIZZANELLA SS.12.|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Bett|R01652sS|870|14:03:00|14:32:00|MARCO chiesa.|2|0|0|0|0|0|1
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Bett|R01652sS|870|14:03:00|14:32:00|MARCO via alla Ghiffa.|0|0|0|0|0|0|1
"07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Bett|R01652sS|870|14:03:00|14:32:00|SP 23 ""Nero Cubo"".|1|0|0|1|0|0|0"
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Bett|R01652sS|870|14:03:00|14:32:00|VIA BENACENSE scuole Dante.|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Poma|R01354|730|12:55:00|13:37:00|CORSO ROSMINI via Savioli.|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Poma|R01354|730|12:55:00|13:37:00|LIZZANA sc.medie.|1|0|0|0|0|0|1
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Poma|R01354|730|12:55:00|13:37:00|LIZZANELLA SS.12.|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Poma|R01354|730|12:55:00|13:37:00|MARCO chiesa.|3|0|0|0|0|0|2
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Poma|R01354|730|12:55:00|13:37:00|VIA BENACENSE parco Ferrari.|5|0|0|0|0|0|1
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Poma|R01354|730|12:55:00|13:37:00|VIA SAIBANTI.|0|0|0|0|0|0|1
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Poma|R01751SA|867|17:17:00|18:00:00|LIZZANA Cristo.|0|0|0|0|0|0|1
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Poma|R01751SA|867|17:17:00|18:00:00|LIZZANA sc.medie.|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Poma|R01751SA|867|17:17:00|18:00:00|LIZZANELLA SS.12.|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Poma|R01751SA|867|17:17:00|18:00:00|MARCO chiesa.|0|0|0|0|0|0|1
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Poma|R01751SA|867|17:17:00|18:00:00|PIAZZALE ORSI stazione fs.|3|0|0|1|0|0|1
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Poma|R01751SA|867|17:17:00|18:00:00|P.LE S.MARIA ospedale.|1|0|0|0|0|0|1
"07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Poma|R01751SA|867|17:17:00|18:00:00|SS 240 ""Millennium sud"".|7|0|0|0|0|0|0"
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Poma|R01751SA|867|17:17:00|18:00:00|VIA BENACENSE parco Ferrari.|1|0|0|1|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Poma|R01751SA|867|17:17:00|18:00:00|VIA LAGARINA|0|0|0|0|0|0|1
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Poma|R01751SA|867|17:17:00|18:00:00|VIALE TRENTO via Brione|0|0|0|1|0|0|1
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Marco / Z.Ind. / Poma|R01751SA|867|17:17:00|18:00:00|VIALE TRENTO via Magazol|1|0|0|1|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Mart / Z.Ind. / Marco|R01c01|866|06:48:00|07:20:00|S.ILARIO via Monti.|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Mart / Z.Ind. / Marco|R01c01|866|06:48:00|07:20:00|VIALE TRENTO via Brione.|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Mori fs / S. Ilario|R01f51s6|870|07:11:00|07:43:00|LIZZANA Cristo.|1|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - P.le Orsi / S.Giorgio|R01d52s6|853|07:10:00|07:33:00|PIAZZALE ORSI stazione fs.|3|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - P.le Orsi / S.Giorgio|R01d52s6|853|07:10:00|07:33:00|VIA MANZONI via Paoli|3|0|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Pomarolo / Villa|RP1-53s6||09:55:00|10:05:00|Pomarolo|0|1|0|0|0|0|0
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Rosmini / Bettini|R01c51|866|07:25:00|07:47:00|LIZZANA Cristo.|0|0|0|0|0|0|1
07-10-2017|I-01 MARCO - LIZZANA - BETTINI - POMAROLO                                                           |1 - Rosmini / Bettini|R01c51|866|07:25:00|07:47:00|MARCO Nord.|3|0|0|0|0|0|0
