DATA|LINEA|VARIANTE|CORSA|BUS|ORA_PARTENZA|ORA_ARRIVO|SALITA|ABBONAMENTO|ACQUISTO_BORDO|ACQUISTO_TERRA|CARTA_SCALARE|CHIP_ON_PAPER|MOBILE_TICKETING|PRESTAMPATO
10-08-2017|P-07 CAMPANA DEI CADUTI - ROSMINI - NORIGLIO                                                        |7 - Genovesa / Rosmini|R07153|116|09:20:00|09:37:00|SALTARIA.|1|0|0|0|0|0|0
10-08-2017|P-07 CAMPANA DEI CADUTI - ROSMINI - NORIGLIO                                                        |7 - Genovesa / Toldi|R07107|116|13:30:00|13:49:00|Rovereto + Rv A|2|0|0|0|0|0|0
10-08-2017|P-07 CAMPANA DEI CADUTI - ROSMINI - NORIGLIO                                                        |7 - Genovesa / Toldi|R07107|116|13:30:00|13:49:00|VIA VICENZA via Asiago|1|0|0|0|0|0|0
10-08-2017|P-07 CAMPANA DEI CADUTI - ROSMINI - NORIGLIO                                                        |7 - Genovesa/Rosmini/Camp|R07155|116|11:31:00|12:13:00|MOIETTO|0|0|0|0|0|0|1
10-08-2017|P-07 CAMPANA DEI CADUTI - ROSMINI - NORIGLIO                                                        |7 - Rosm./Genovesa/Toldi|R07103|116|08:43:00|09:16:00|VIA S.MARIA.|0|0|0|1|0|0|0
10-08-2017|P-07 CAMPANA DEI CADUTI - ROSMINI - NORIGLIO                                                        |7 - Senter/Ossario/Campan|R07152|116|07:50:00|08:32:00|CISTERNA.|1|0|0|0|0|0|0
10-08-2017|P-07 CAMPANA DEI CADUTI - ROSMINI - NORIGLIO                                                        |7 - Senter/Ossario/Campan|R07152|116|07:50:00|08:32:00|NORIGLIO mon.caduti.|1|0|0|0|0|0|0
10-08-2017|P-07 CAMPANA DEI CADUTI - ROSMINI - NORIGLIO                                                        |7 - Senter/Ossario/Campan|R07152|116|07:50:00|08:32:00|NORIGLIO parco alle Pozze.|0|0|0|0|0|0|1
10-08-2017|P-07 CAMPANA DEI CADUTI - ROSMINI - NORIGLIO                                                        |7 - Senter/Ossario/Campan|R07152|116|07:50:00|08:32:00|SP 2 loc. Beccachè.|1|0|0|0|0|0|0
10-08-2017|P-07 CAMPANA DEI CADUTI - ROSMINI - NORIGLIO                                                        |7 - Toldi / via Dante|R07151|116|07:05:00|07:23:00|TOLDI.|2|0|0|0|0|0|0
10-08-2017|P-07 CAMPANA DEI CADUTI - ROSMINI - NORIGLIO                                                        |7 - Toldi / via Dante|R07151|116|07:05:00|07:23:00|ZAFFONI.|2|0|0|1|0|0|0
10-08-2017|P-07 CAMPANA DEI CADUTI - ROSMINI - NORIGLIO                                                        |7 - Toldi/Senter/Moietto|R07105|116|10:26:00|11:27:00|NORIGLIO mon.caduti|1|0|0|0|0|0|0
10-08-2017|P-07 CAMPANA DEI CADUTI - ROSMINI - NORIGLIO                                                        |7 - Toldi/Senter/Moietto|R07105|116|10:26:00|11:27:00|Rovereto + Rv A|2|0|0|3|0|0|0
10-08-2017|P-07 CAMPANA DEI CADUTI - ROSMINI - NORIGLIO                                                        |7 - Toldi/Senter/Moietto|R07105|116|10:26:00|11:27:00|VIA DANTE mon.alpino|1|0|0|0|0|0|0
10-08-2017|P-07 CAMPANA DEI CADUTI - ROSMINI - NORIGLIO                                                        |7 - Toldi/Senter/Moietto|R07110|116|17:26:00|18:27:00|DOSSO.|1|0|0|0|0|0|0
10-08-2017|P-07 CAMPANA DEI CADUTI - ROSMINI - NORIGLIO                                                        |7 - Toldi/Senter/Moietto|R07110|116|17:26:00|18:27:00|Rovereto + Rv A|1|0|0|1|0|0|0
10-08-2017|P-07 CAMPANA DEI CADUTI - ROSMINI - NORIGLIO                                                        |7 - Toldi/Senter/Moietto|R07111LV|116|19:12:00|19:57:00|Rovereto + Rv A|0|0|0|0|0|0|1
10-08-2017|P-07 CAMPANA DEI CADUTI - ROSMINI - NORIGLIO                                                        |7 - Toldi/Senter/Moietto|R07111LV|116|19:12:00|19:57:00|VIA DANTE mon.alpino|1|0|0|0|0|0|0
10-08-2017|P-07 CAMPANA DEI CADUTI - ROSMINI - NORIGLIO                                                        |7 - via Dante / Campana|R07159|116|17:00:00|17:14:00|Rovereto + Rv A|1|0|0|0|0|0|0
10-08-2017|Regnana-Centrale                                                                                    |Centrale - Regnana|E40016|1408|13:25:00|13:30:00|CENTRALE DI BEDOLLO|2|0|0|0|0|0|0
10-08-2017|Regnana-Centrale                                                                                    |Centrale - Regnana|E40022|1403|18:35:00|18:40:00|CENTRALE DI BEDOLLO|1|0|0|0|0|0|0
10-08-2017|Regnana-Centrale                                                                                    |Regnana - Centrale|E400190002|1403|07:25:00|07:30:00|REGNANA|1|1|0|0|0|0|0
10-08-2017|Regnana-Centrale                                                                                    |Regnana - Centrale|E40021|1408|13:15:00|13:20:00|REGNANA|1|0|0|0|0|0|0
10-08-2017|Riva del Garda - Lago Cavedine - Trento                                                             |Ponte Oliveti - Trento|E202730202|1834|07:40:00|08:18:00|Padergnone|0|2|0|0|0|0|0
10-08-2017|Riva del Garda - Lago Cavedine - Trento                                                             |Ponte Oliveti - Trento|E202730202|1834|07:40:00|08:18:00|Padergnone (case Enel)|1|0|0|0|0|0|0
10-08-2017|Riva del Garda - Lago Cavedine - Trento                                                             |Ponte Oliveti - Trento|E202730202|1834|07:40:00|08:18:00|Padergnone (Loc.Barbazan)|1|0|0|0|0|0|0
10-08-2017|Riva del Garda - Lago Cavedine - Trento                                                             |Ponte Oliveti - Trento|E202730202|1834|07:40:00|08:18:00|Ponte Oliveti|1|0|0|0|0|0|0
10-08-2017|Riva del Garda - Lago Cavedine - Trento                                                             |Ponte Oliveti - Trento|E202730202|1834|07:40:00|08:18:00|SARCHE (Centro Comm.)|2|0|0|0|0|0|0
10-08-2017|Riva del Garda - Lago Cavedine - Trento                                                             |Ponte Oliveti - Trento|E202730202|1834|07:40:00|08:18:00|VEZZANO|9|2|0|0|0|0|0
10-08-2017|Riva del Garda - Lago Cavedine - Trento                                                             |Ponte Oliveti - Trento|E202730202|1834|07:40:00|08:18:00|Vezzano Apt|9|0|0|0|0|0|0
10-08-2017|Riva del Garda - Lago Cavedine - Trento                                                             |Ponte Oliveti - Trento|E202730202|1834|07:40:00|08:18:00|Vezzano(Bivio V.Cavedine)|1|0|0|0|0|0|0
10-08-2017|Riva del Garda - Lago Cavedine - Trento                                                             |Ponte Oliveti - Trento|E202730202|1834|07:40:00|08:18:00|Vigolo Baselga|0|1|0|0|0|0|0
10-08-2017|Riva del Garda - Lago Cavedine - Trento                                                             |Ponte Oliveti - Trento|E202730202|1834|07:40:00|08:18:00|Vigolo Baselga (SS45)|0|0|0|2|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E20081|1832|11:47:00|12:21:00|Cadine|2|0|0|1|0|0|3
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E20081|1832|11:47:00|12:21:00|Padergnone (Loc.Barbazan)|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E20081|1832|11:47:00|12:21:00|SARCHE|0|1|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E20081|1832|11:47:00|12:21:00|SARCHE (Centro Comm.)|7|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E20081|1832|11:47:00|12:21:00|VEZZANO|0|3|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E20081|1832|11:47:00|12:21:00|Vezzano Apt|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201590105|1715|06:10:00|07:31:00|ARCO|2|1|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201590105|1715|06:10:00|07:31:00|Arco Moletta|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201590105|1715|06:10:00|07:31:00|Arco S.Caterina Poli Reg.|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201590105|1715|06:10:00|07:31:00|Arco (Svizzera)|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201590105|1715|06:10:00|07:31:00|Arco Via S.Caterina|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201590105|1715|06:10:00|07:31:00|Cadine|2|0|0|2|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201590105|1715|06:10:00|07:31:00|Ceniga|3|1|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201590105|1715|06:10:00|07:31:00|Daino|2|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201590105|1715|06:10:00|07:31:00|DRO|3|1|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201590105|1715|06:10:00|07:31:00|Dro (Carabinieri)|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201590105|1715|06:10:00|07:31:00|Dro Itea|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201590105|1715|06:10:00|07:31:00|Due Laghi|2|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201590105|1715|06:10:00|07:31:00|Isoletta|0|1|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201590105|1715|06:10:00|07:31:00|Padergnone|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201590105|1715|06:10:00|07:31:00|Padergnone (case Enel)|2|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201590105|1715|06:10:00|07:31:00|Pietramurata|2|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201590105|1715|06:10:00|07:31:00|Rione Degasperi (dir.Arco)|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201590105|1715|06:10:00|07:31:00|Riva del G. Via D.Chiesa|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201590105|1715|06:10:00|07:31:00|RIVA DEL GARDA|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201590105|1715|06:10:00|07:31:00|S.Tomaso|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201590105|1715|06:10:00|07:31:00|VEZZANO|2|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201590105|1715|06:10:00|07:31:00|Vezzano Apt|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201590105|1715|06:10:00|07:31:00|Vezzano(Bivio V.Cavedine)|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201610006|1678|06:48:00|08:01:00|ARCO|3|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201610006|1678|06:48:00|08:01:00|Arco P. Foro Boario|2|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201610006|1678|06:48:00|08:01:00|Arco S.Caterina Eurospar|0|0|0|1|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201610006|1678|06:48:00|08:01:00|Arco S.Caterina Poli Reg.|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201610006|1678|06:48:00|08:01:00|Arco (Svizzera)|2|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201610006|1678|06:48:00|08:01:00|Arco Via S.Caterina|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201610006|1678|06:48:00|08:01:00|Cadine|0|0|0|2|0|0|1
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201610006|1678|06:48:00|08:01:00|Ceniga|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201610006|1678|06:48:00|08:01:00|Daino|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201610006|1678|06:48:00|08:01:00|DRO|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201610006|1678|06:48:00|08:01:00|Dro Itea|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201610006|1678|06:48:00|08:01:00|Pietramurata|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201610006|1678|06:48:00|08:01:00|Rione Degasperi (dir.Arco)|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201610006|1678|06:48:00|08:01:00|Riva del G. Viale Martiri|2|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201610006|1678|06:48:00|08:01:00|RIVA DEL GARDA|1|0|1|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201630106|1893|07:25:00|08:45:00|ARCO|2|1|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201630106|1893|07:25:00|08:45:00|Arco (Svizzera)|2|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201630106|1893|07:25:00|08:45:00|Cadine|0|0|0|2|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201630106|1893|07:25:00|08:45:00|DRO|0|2|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201630106|1893|07:25:00|08:45:00|Padergnone|0|1|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201630106|1893|07:25:00|08:45:00|Padergnone (Loc.Barbazan)|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201630106|1893|07:25:00|08:45:00|Pietramurata|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201630106|1893|07:25:00|08:45:00|Riva del G. C.Comm. 2000|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201630106|1893|07:25:00|08:45:00|Riva del G. Viale Martiri|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201630106|1893|07:25:00|08:45:00|RIVA DEL GARDA|3|2|2|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201630106|1893|07:25:00|08:45:00|SARCHE (Centro Comm.)|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201630106|1893|07:25:00|08:45:00|S.Tomaso|0|1|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201630106|1893|07:25:00|08:45:00|VEZZANO|3|3|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201630106|1893|07:25:00|08:45:00|Vezzano Apt|2|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201630106|1893|07:25:00|08:45:00|Vigolo Baselga (SS45)|1|0|0|0|0|0|1
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201650104|1684|08:25:00|09:45:00|ARCO|1|0|1|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201650104|1684|08:25:00|09:45:00|Arco Moletta|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201650104|1684|08:25:00|09:45:00|Arco P. Foro Boario|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201650104|1684|08:25:00|09:45:00|Cadine|0|0|0|0|0|0|1
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201650104|1684|08:25:00|09:45:00|DRO|0|2|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201650104|1684|08:25:00|09:45:00|Marocche|0|1|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201650104|1684|08:25:00|09:45:00|Padergnone|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201650104|1684|08:25:00|09:45:00|Padergnone (case Enel)|2|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201650104|1684|08:25:00|09:45:00|Padergnone (Loc.Barbazan)|0|0|0|1|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201650104|1684|08:25:00|09:45:00|Pietramurata|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201650104|1684|08:25:00|09:45:00|Rione Degasperi (dir.Arco)|0|0|0|1|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201650104|1684|08:25:00|09:45:00|Riva del G. Viale Martiri|1|0|0|2|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201650104|1684|08:25:00|09:45:00|RIVA DEL GARDA|3|1|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201650104|1684|08:25:00|09:45:00|SARCHE|0|2|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201650104|1684|08:25:00|09:45:00|SARCHE (Centro Comm.)|2|0|0|1|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201650104|1684|08:25:00|09:45:00|S.Tomaso|0|1|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201650104|1684|08:25:00|09:45:00|VEZZANO|2|3|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201650104|1684|08:25:00|09:45:00|Vezzano Apt|2|0|0|1|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201650104|1684|08:25:00|09:45:00|Vigolo Baselga (SS45)|0|0|0|2|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201710105|1678|16:00:00|17:20:00|ARCO|2|4|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201710105|1678|16:00:00|17:20:00|Arco S.Caterina Poli Reg.|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201710105|1678|16:00:00|17:20:00|DRO|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201710105|1678|16:00:00|17:20:00|Padergnone|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201710105|1678|16:00:00|17:20:00|Pietramurata|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201710105|1678|16:00:00|17:20:00|Rione Degasperi (dir.Arco)|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201710105|1678|16:00:00|17:20:00|Riva del G. C.Comm. 2000|2|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201710105|1678|16:00:00|17:20:00|Riva del G. S.Nazzaro|3|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201710105|1678|16:00:00|17:20:00|Riva del G. Viale Martiri|7|0|0|0|6|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201710105|1678|16:00:00|17:20:00|RIVA DEL GARDA|4|1|2|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201710105|1678|16:00:00|17:20:00|SARCHE (Centro Comm.)|0|0|0|0|0|0|1
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201710105|1678|16:00:00|17:20:00|VEZZANO|2|1|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201710105|1678|16:00:00|17:20:00|Vezzano Apt|2|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201710105|1678|16:00:00|17:20:00|Vigolo Baselga (SS45)|1|0|0|0|0|0|1
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201730104|1715|17:25:00|18:45:00|ARCO|7|0|0|1|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201730104|1715|17:25:00|18:45:00|Arco P. Foro Boario|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201730104|1715|17:25:00|18:45:00|Daino|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201730104|1715|17:25:00|18:45:00|Riva del G. Viale Martiri|2|0|0|0|0|0|1
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201730104|1715|17:25:00|18:45:00|RIVA DEL GARDA|5|2|0|1|0|0|3
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201730104|1715|17:25:00|18:45:00|SARCHE|0|1|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201730104|1715|17:25:00|18:45:00|SARCHE (Centro Comm.)|2|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201730104|1715|17:25:00|18:45:00|VEZZANO|8|0|0|0|0|1|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201750303|1724|18:25:00|19:45:00|ARCO|2|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201750303|1724|18:25:00|19:45:00|Arco P. Foro Boario|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201750303|1724|18:25:00|19:45:00|Arco S.Caterina Poli Reg.|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201750303|1724|18:25:00|19:45:00|Riva del G. Via D.Chiesa|3|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201750303|1724|18:25:00|19:45:00|Riva del G. Viale Martiri|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201750303|1724|18:25:00|19:45:00|RIVA DEL GARDA|5|1|1|0|0|0|6
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201750303|1724|18:25:00|19:45:00|S.Tomaso|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201750303|1724|18:25:00|19:45:00|Vezzano Apt|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201810104|1893|13:25:00|14:45:00|ARCO|6|5|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201810104|1893|13:25:00|14:45:00|Arco Moletta|1|0|0|0|0|0|0
10-08-2017|Riva-Arco-Dro-Sarche-Vezzano-Trento                                                                 |Riva - Sarche - Trento|E201810104|1893|13:25:00|14:45:00|Ceniga|0|1|0|0|0|0|0
