tripId,delay
0003148272019091220200610,0.0
0003146822019091220200610,5.0
0003146162019091220200610,0.0
0003146172019091220200610,0.0
0003146182019091220200610,0.0
0003146192019091220200610,0.0
0003146202019091220200610,0.0
0003146212019091220200610,0.0
0003149092019091220200610,0.0
0003149102019091220200610,0.0
0003149112019091220200610,0.0
0003149122019091220200610,0.0
0003149132019091220200610,0.0
0003149142019091220200610,0.0
0003153242019091220200610,4.0
0003162462019091220200610,0.0
0003162542019091220200610,0.0
0003162592019091220200610,0.0
0003162642019091220200610,0.0
0003162472019091220200610,0.0
0003162552019091220200610,0.0
0003162602019091220200610,0.0
0003162652019091220200610,0.0
0003146532019091220200610,0.0
0003162482019091220200610,0.0
0003162562019091220200610,0.0
0003153212019091220200610,0.0
0003162612019091220200610,0.0
0003162662019091220200610,0.0
0003162492019091220200610,0.0
0003165762019091220200610,0.0
0003165852019091220200610,0.0
0003165692019091220200610,0.0
0003165772019091220200610,0.0
0003165862019091220200610,0.0
0003165702019091220200610,0.0
0003165782019091220200610,0.0
0003165872019091220200610,0.0
0003165712019091220200610,0.0
0003165792019091220200610,0.0
0003165882019091220200610,0.0
0003165722019091220200610,0.0
0003165802019091220200610,0.0
0003165892019091220200610,0.0
0003147772019091220200610,13.0
0003149262019091220200610,2.0
0003166272019091220200610,0.0
0003166352019091220200610,0.0
0003166432019091220200610,0.0
0003166282019091220200610,0.0
0003166362019091220200610,0.0
0003166442019091220200610,0.0
0003166292019091220200610,0.0
0003166372019091220200610,0.0
0003166452019091220200610,0.0
0003166302019091220200610,0.0
0003166382019091220200610,0.0
0003166462019091220200610,0.0
0003166472019091220200610,0.0
0003166502019091220200610,0.0
0003166522019091220200610,0.0
0003164192019091220200610,13.0
0003164172019091220200610,14.0
0003164012019091220200610,11.0
0003177342019091220200610,10.0
0003176882019091220200610,0.0
0003177552019091220200610,0.0
0003176442019091220200610,0.0
0003177182019091220200610,0.0
0003177352019091220200610,0.0
0003177562019091220200610,0.0
0003177192019091220200610,0.0
0003176462019091220200610,0.0
0003177362019091220200610,0.0
0003184652019091220200610,0.0
0003176482019091220200610,0.0
0003177202019091220200610,0.0
0003177372019091220200610,0.0
0003177572019091220200610,0.0
0003177212019091220200610,0.0
0003176502019091220200610,0.0
0003180782019091220200610,0.0
0003177222019091220200610,0.0
0003184842019091220200610,0.0
0003177392019091220200610,0.0
0003179512019091220200610,5.0
0003179322019091220200610,0.0
0003179112019091220200610,0.0
0003179332019091220200610,0.0
0003179882019091220200610,0.0
0003180752019091220200610,0.0
0003179732019091220200610,0.0
0003155712019091220200610,-3.0
0003146842019091220200610,0.0
0003154092019091220200610,0.0
0003154102019091220200610,0.0
0003154112019091220200610,0.0
0003153722019091220200610,0.0
0003153732019091220200610,0.0
0003153742019091220200610,0.0
0003149562019091220200610,11.0
0003172582019091220200610,4.0
0003150352019091220200610,0.0
0003158282019091220200610,0.0
0003159062019091220200610,0.0
0003159332019091220200610,0.0
0003159602019091220200610,0.0
0003158292019091220200610,0.0
0003158802019091220200610,0.0
0003159072019091220200610,0.0
0003154442019091220200610,0.0
0003159622019091220200610,0.0
0003158542019091220200610,0.0
0003158302019091220200610,0.0
0003172602019091220200610,0.0
0003159082019091220200610,0.0
0003159362019091220200610,0.0
0003159612019091220200610,0.0
0003158312019091220200610,0.0
0003158832019091220200610,0.0
0003159092019091220200610,0.0
0003159632019091220200610,0.0
0003158572019091220200610,0.0
0003158322019091220200610,0.0
0003172622019091220200610,0.0
0003159102019091220200610,0.0
0003159392019091220200610,0.0
0003159642019091220200610,0.0
0003158952019091220200610,6.0
0003159182019091220200610,0.0
0003159502019091220200610,0.0
0003158202019091220200610,0.0
0003158662019091220200610,0.0
0003158962019091220200610,0.0
0003159532019091220200610,0.0
0003158402019091220200610,0.0
0003158212019091220200610,0.0
0003158972019091220200610,0.0
0003159212019091220200610,0.0
0003159512019091220200610,0.0
0003158222019091220200610,0.0
0003158692019091220200610,0.0
0003158982019091220200610,0.0
0003159542019091220200610,0.0
0003158432019091220200610,0.0
0003158232019091220200610,0.0
0003158992019091220200610,0.0
0003159242019091220200610,0.0
0003159522019091220200610,0.0
0003182052019091220200610,0.0
0003154962019091220200610,0.0
0003172362019091220200610,0.0
0003147802019091220200610,1.0
0003180262019091220200610,-1.0
0003181522019091220200610,-4.0
0003179032019091220200610,0.0
0003181352019091220200610,0.0
0003182262019091220200610,0.0
0003181262019091220200610,0.0
0003178802019091220200610,0.0
0003176632019091220200610,2.0
0003172212019091220200610,0.0
0003172222019091220200610,0.0
