tripId,delay
0003146882019091220200610,0.0
0003145752019091220200610,1.0
0003149202019091220200610,0.0
0003149212019091220200610,0.0
0003149222019091220200610,0.0
0003149232019091220200610,0.0
0003149242019091220200610,0.0
0003149252019091220200610,0.0
0003148862019091220200610,0.0
0003148872019091220200610,0.0
0003153952019091220200610,0.0
0003153962019091220200610,0.0
0003153972019091220200610,0.0
0003153982019091220200610,0.0
0003153992019091220200610,0.0
0003154002019091220200610,0.0
0003154012019091220200610,0.0
0003154022019091220200610,0.0
0003154032019091220200610,0.0
