tripId,delay
0003150192019091220200610,0.0
0003163312019091220200610,0.0
0003150282019091220200610,0.0
0003163022019091220200610,0.0
0003163042019091220200610,0.0
0003167872019091220200610,0.0
0003167462019091220200610,0.0
0003167632019091220200610,0.0
0003167702019091220200610,0.0
0003167852019091220200610,0.0
0003167512019091220200610,0.0
0003167572019091220200610,0.0
0003167732019091220200610,0.0
0003167802019091220200610,0.0
0003167472019091220200610,0.0
0003167592019091220200610,0.0
0003167782019091220200610,0.0
0003167542019091220200610,0.0
0003167482019091220200610,0.0
0003167642019091220200610,0.0
0003167712019091220200610,0.0
0003167862019091220200610,0.0
0003167522019091220200610,0.0
0003167582019091220200610,0.0
0003167722019091220200610,0.0
0003167792019091220200610,0.0
0003167492019091220200610,0.0
0003167652019091220200610,0.0
0003167662019091220200610,0.0
0003172022019091220200610,0.0
0003172032019091220200610,0.0
0003149432019091220200610,0.0
0003143712019091220200610,0.0
0003153252019091220200610,0.0
0003153292019091220200610,0.0
0003153302019091220200610,0.0
0003153312019091220200610,0.0
0003153322019091220200610,0.0
0003153452019091220200610,0.0
0003153332019091220200610,0.0
0003153462019091220200610,0.0
0003153342019091220200610,0.0
0003153472019091220200610,0.0
0003153352019091220200610,0.0
0003153482019091220200610,0.0
0003153362019091220200610,0.0
0003153492019091220200610,0.0
0003153372019091220200610,0.0
0003153502019091220200610,0.0
0003153382019091220200610,0.0
0003153512019091220200610,0.0
0003153392019091220200610,0.0
0003153522019091220200610,0.0
0003153402019091220200610,0.0
0003153662019091220200610,0.0
0003153682019091220200610,0.0
0003153692019091220200610,0.0
0003145262019091220200610,0.0
0003145302019091220200610,0.0
0003145312019091220200610,0.0
0003145322019091220200610,0.0
0003145332019091220200610,0.0
0003145352019091220200610,0.0
0003145482019091220200610,0.0
0003145362019091220200610,0.0
0003145492019091220200610,0.0
0003145372019091220200610,0.0
0003145502019091220200610,0.0
0003145382019091220200610,0.0
0003145512019091220200610,0.0
0003145392019091220200610,0.0
0003145522019091220200610,0.0
0003145402019091220200610,0.0
0003145532019091220200610,0.0
0003145412019091220200610,0.0
0003145542019091220200610,0.0
0003145422019091220200610,0.0
0003145552019091220200610,0.0
0003145702019091220200610,0.0
0003145712019091220200610,0.0
0003145722019091220200610,2.0
0003176832019091220200610,0.0
0003184822019091220200610,0.0
0003177412019091220200610,0.0
0003176352019091220200610,0.0
0003176922019091220200610,0.0
0003177422019091220200610,0.0
0003176382019091220200610,0.0
0003176942019091220200610,0.0
0003151062019091220200610,0.0
0003151122019091220200610,0.0
0003150982019091220200610,0.0
0003151022019091220200610,0.0
0003151072019091220200610,0.0
0003151132019091220200610,0.0
0003154462019091220200610,0.0
0003151032019091220200610,0.0
0003151082019091220200610,0.0
0003151142019091220200610,0.0
0003150992019091220200610,0.0
0003151042019091220200610,0.0
0003151092019091220200610,0.0
0003151152019091220200610,0.0
0003151002019091220200610,0.0
0003150612019091220200610,0.0
0003150582019091220200610,10.0
0003150602019091220200610,0.0
0003150562019091220200610,0.0
0003150572019091220200610,0.0
0003150592019091220200610,-1437.0
0003185002019091220200610,0.0
0003180052019091220200610,0.0
0003179232019091220200610,0.0
0003179242019091220200610,0.0
0003179792019091220200610,0.0
0003178982019091220200610,0.0
0003179252019091220200610,0.0
0003179822019091220200610,0.0
0003178992019091220200610,0.0
0003179262019091220200610,0.0
0003179812019091220200610,0.0
0003179002019091220200610,0.0
0003179202019091220200610,0.0
0003182502019091220200610,0.0
0003182582019091220200610,0.0
0003182592019091220200610,0.0
0003182602019091220200610,0.0
0003182612019091220200610,0.0
0003182622019091220200610,0.0
0003182632019091220200610,0.0
0003182652019091220200610,0.0
0003182642019091220200610,0.0
0003180652019091220200610,0.0
0003185012019091220200610,0.0
0003182532019091220200610,0.0
0003181702019091220200610,0.0
0003182512019091220200610,0.0
0003179372019091220200610,0.0
0003181842019091220200610,0.0
0003181712019091220200610,0.0
0003181852019091220200610,0.0
0003179382019091220200610,0.0
0003181722019091220200610,0.0
0003179102019091220200610,0.0
0003181862019091220200610,0.0
0003180112019091220200610,0.0
0003179392019091220200610,0.0
0003179892019091220200610,0.0
0003179142019091220200610,0.0
0003181732019091220200610,0.0
0003179712019091220200610,0.0
0003181872019091220200610,0.0
0003179872019091220200610,0.0
0003181112019091220200610,0.0
0003181742019091220200610,0.0
0003179402019091220200610,0.0
0003179902019091220200610,0.0
0003181882019091220200610,0.0
0003179152019091220200610,0.0
0003182772019091220200610,0.0
0003154202019091220200610,0.0
0003154732019091220200610,0.0
0003154742019091220200610,0.0
0003154752019091220200610,0.0
0003154212019091220200610,0.0
0003154992019091220200610,0.0
0003166752019091220200610,0.0
0003166602019091220200610,0.0
0003166682019091220200610,0.0
0003166762019091220200610,0.0
0003166612019091220200610,0.0
0003166692019091220200610,0.0
0003166772019091220200610,0.0
0003166622019091220200610,0.0
0003166702019091220200610,0.0
0003166782019091220200610,0.0
0003166632019091220200610,0.0
0003166712019091220200610,0.0
0003166792019091220200610,0.0
0003155802019091220200610,0.0
0003151632019091220200610,0.0
0003178682019091220200610,0.0
0003182522019091220200610,0.0
0003182662019091220200610,0.0
0003182672019091220200610,0.0
0003182682019091220200610,0.0
0003182692019091220200610,0.0
0003182702019091220200610,0.0
0003182712019091220200610,0.0
0003182722019091220200610,0.0
0003182732019091220200610,0.0
0003182742019091220200610,0.0
0003177692019091220200610,0.0
0003175782019091220200610,2.0
0003175792019091220200610,1.0
0003175802019091220200610,-1.0
0003175812019091220200610,0.0
0003175822019091220200610,0.0
0003175832019091220200610,-2.0
0003178382019091220200610,0.0
0003178062019091220200610,0.0
0003178392019091220200610,0.0
0003178072019091220200610,0.0
0003178402019091220200610,0.0
0003178112019091220200610,0.0
0003178412019091220200610,0.0
0003178082019091220200610,0.0
0003178422019091220200610,0.0
0003178122019091220200610,0.0
0003178432019091220200610,0.0
0003178092019091220200610,0.0
0003178442019091220200610,0.0
0003178132019091220200610,0.0
0003177962019091220200610,0.0
0003178252019091220200610,0.0
0003177972019091220200610,0.0
0003178262019091220200610,0.0
0003177902019091220200610,0.0
0003178272019091220200610,0.0
0003177982019091220200610,0.0
0003178282019091220200610,0.0
0003177912019091220200610,0.0
0003178292019091220200610,0.0
0003177992019091220200610,0.0
0003178302019091220200610,0.0
0003177922019091220200610,0.0
0003178312019091220200610,0.0
0003178012019091220200610,0.0
0003181642019091220200610,0.0
0003182292019091220200610,0.0
0003181652019091220200610,0.0
0003181782019091220200610,1.0
0003177682019091220200610,0.0
0003181662019091220200610,0.0
0003181792019091220200610,0.0
0003180742019091220200610,0.0
0003176912019091220200610,0.0
0003177062019091220200610,0.0
0003181672019091220200610,0.0
0003177822019091220200610,0.0
0003181802019091220200610,0.0
0003177832019091220200610,0.0
0003176362019091220200610,0.0
0003181682019091220200610,0.0
0003176932019091220200610,0.0
0003181812019091220200610,0.0
0003177432019091220200610,0.0
0003181692019091220200610,-1.0
0003176372019091220200610,0.0
0003176952019091220200610,0.0
0003180662019091220200610,0.0
0003144972019091220200610,0.0
0003145082019091220200610,0.0
0003144862019091220200610,0.0
0003145092019091220200610,0.0
0003144872019091220200610,0.0
0003145102019091220200610,0.0
0003144882019091220200610,0.0
0003145112019091220200610,0.0
0003144892019091220200610,0.0
0003145122019091220200610,0.0
0003144902019091220200610,0.0
0003145132019091220200610,0.0
0003144912019091220200610,0.0
0003145142019091220200610,0.0
0003144922019091220200610,0.0
0003154402019091220200610,0.0
0003155202019091220200610,0.0
0003145152019091220200610,1.0
0003145162019091220200610,0.0
0003148512019091220200610,0.0
0003148642019091220200610,0.0
0003156012019091220200610,0.0
0003156072019091220200610,0.0
0003148212019091220200610,0.0
0003156182019091220200610,0.0
0003156022019091220200610,0.0
0003156082019091220200610,0.0
0003156142019091220200610,0.0
0003156192019091220200610,0.0
0003156032019091220200610,0.0
0003156092019091220200610,0.0
0003156152019091220200610,0.0
0003156202019091220200610,0.0
0003156042019091220200610,0.0
0003156102019091220200610,0.0
0003156162019091220200610,0.0
0003156212019091220200610,0.0
0003156052019091220200610,0.0
0003156112019091220200610,0.0
0003156172019091220200610,0.0
0003156222019091220200610,0.0
0003148012019091220200610,0.0
0003148452019091220200610,0.0
0003148262019091220200610,0.0
0003148702019091220200610,0.0
0003148022019091220200610,0.0
0003148302019091220200610,0.0
0003156302019091220200610,0.0
0003148712019091220200610,0.0
0003148032019091220200610,0.0
0003147482019091220200610,0.0
0003156262019091220200610,0.0
0003147492019091220200610,0.0
0003146932019091220200610,0.0
0003157622019091220200610,-1432.0
0003146382019091220200610,0.0
0003146152019091220200610,0.0
0003146272019091220200610,0.0
0003146392019091220200610,0.0
0003146282019091220200610,0.0
0003146402019091220200610,0.0
0003146292019091220200610,0.0
0003146412019091220200610,0.0
0003146302019091220200610,0.0
0003146422019091220200610,0.0
0003146312019091220200610,0.0
0003146432019091220200610,0.0
0003146322019091220200610,0.0
0003146442019091220200610,0.0
0003146332019091220200610,0.0
0003146452019091220200610,0.0
0003150512019091220200610,0.0
0003150482019091220200610,0.0
0003150532019091220200610,0.0
0003146462019091220200610,-1438.0
0003149352019091220200610,0.0
0003149362019091220200610,0.0
0003149372019091220200610,0.0
0003149382019091220200610,0.0
0003149392019091220200610,0.0
0003149402019091220200610,0.0
0003149282019091220200610,0.0
0003148932019091220200610,0.0
0003149082019091220200610,0.0
0003148942019091220200610,0.0
0003148952019091220200610,0.0
0003148962019091220200610,0.0
0003148972019091220200610,0.0
0003148982019091220200610,0.0
0003148992019091220200610,0.0
0003149002019091220200610,0.0
0003162162019091220200610,0.0
0003162242019091220200610,0.0
0003165632019091220200610,0.0
0003153202019091220200610,0.0
0003162302019091220200610,0.0
0003162362019091220200610,0.0
0003151902019091220200610,0.0
0003162172019091220200610,0.0
0003151912019091220200610,0.0
0003162252019091220200610,0.0
0003162312019091220200610,0.0
0003146522019091220200610,0.0
0003162372019091220200610,0.0
0003162182019091220200610,0.0
0003162262019091220200610,0.0
0003146542019091220200610,0.0
0003162322019091220200610,0.0
0003162382019091220200610,0.0
0003153222019091220200610,0.0
0003162192019091220200610,0.0
0003162272019091220200610,0.0
0003162332019091220200610,0.0
0003162062019091220200610,0.0
0003162032019091220200610,5.0
0003162412019091220200610,0.0
0003162052019091220200610,0.0
0003162682019091220200610,19.0
0003162042019091220200610,-1437.0
0003166062019091220200610,0.0
0003165982019091220200610,0.0
0003166152019091220200610,0.0
0003166072019091220200610,0.0
0003165992019091220200610,0.0
0003166162019091220200610,0.0
0003166082019091220200610,0.0
0003166002019091220200610,0.0
0003166172019091220200610,0.0
0003166092019091220200610,0.0
0003166012019091220200610,0.0
0003166182019091220200610,0.0
0003166102019091220200610,0.0
0003166022019091220200610,0.0
0003166192019091220200610,0.0
0003158722019091220200610,0.0
0003159262019091220200610,0.0
0003158462019091220200610,0.0
0003158732019091220200610,0.0
0003159272019091220200610,0.0
0003158472019091220200610,0.0
0003147512019091220200610,0.0
0003152662019091220200610,0.0
0003152672019091220200610,0.0
0003152682019091220200610,0.0
0003152692019091220200610,0.0
0003151962019091220200610,0.0
0003152702019091220200610,0.0
0003152722019091220200610,0.0
0003152732019091220200610,0.0
0003152742019091220200610,0.0
0003152752019091220200610,0.0
0003166422019091220200610,0.0
0003166802019091220200610,0.0
0003166822019091220200610,0.0
0003166862019091220200610,0.0
0003158862019091220200610,10.0
0003159412019091220200610,0.0
0003158602019091220200610,0.0
0003158872019091220200610,0.0
0003159422019091220200610,0.0
0003154542019091220200610,0.0
0003154652019091220200610,-3.0
0003154552019091220200610,-1.0
0003154662019091220200610,-6.0
0003154562019091220200610,-1.0
0003154672019091220200610,-1.0
0003154572019091220200610,-6.0
0003154682019091220200610,0.0
0003154582019091220200610,-1.0
0003154692019091220200610,-3.0
0003154702019091220200610,0.0
0003154722019091220200610,0.0
0003154712019091220200610,0.0
0003164212019091220200610,1.0
0003164242019091220200610,1.0
0003164222019091220200610,4.0
0003163972019091220200610,3.0
0003164112019091220200610,6.0
0003163982019091220200610,14.0
0003164122019091220200610,9.0
0003163992019091220200610,3.0
0003164132019091220200610,5.0
0003164002019091220200610,3.0
0003164232019091220200610,5.0
0003164252019091220200610,5.0
0003164142019091220200610,9.0
0003164022019091220200610,6.0
0003164152019091220200610,2.0
0003164032019091220200610,1.0
0003164162019091220200610,-2.0
0003164042019091220200610,0.0
0003167322019091220200610,0.0
0003167082019091220200610,-1.0
0003167202019091220200610,0.0
0003167372019091220200610,0.0
0003167002019091220200610,0.0
0003167092019091220200610,0.0
0003167262019091220200610,0.0
0003167332019091220200610,0.0
0003167012019091220200610,0.0
0003167142019091220200610,0.0
0003167212019091220200610,0.0
0003167022019091220200610,0.0
0003167102019091220200610,0.0
0003167222019091220200610,0.0
0003167382019091220200610,0.0
0003167032019091220200610,0.0
0003167112019091220200610,0.0
0003167272019091220200610,0.0
0003167342019091220200610,0.0
0003167042019091220200610,0.0
0003167152019091220200610,0.0
0003167232019091220200610,0.0
0003167352019091220200610,0.0
0003167412019091220200610,4.0
0003167422019091220200610,0.0
0003172392019091220200610,-1437.0
0003177442019091220200610,0.0
0003176962019091220200610,0.0
0003176452019091220200610,0.0
0003177452019091220200610,0.0
0003176972019091220200610,0.0
0003176472019091220200610,0.0
0003177462019091220200610,0.0
0003177582019091220200610,0.0
0003176492019091220200610,0.0
0003177472019091220200610,0.0
0003176982019091220200610,0.0
0003176512019091220200610,0.0
0003177382019091220200610,0.0
0003176992019091220200610,0.0
0003176532019091220200610,0.0
0003176562019091220200610,0.0
0003180152019091220200610,0.0
0003180732019091220200610,0.0
0003179582019091220200610,0.0
0003179352019091220200610,0.0
0003182482019091220200610,0.0
0003175962019091220200610,-1.0
0003176142019091220200610,1.0
0003175972019091220200610,-2.0
0003176152019091220200610,0.0
0003175982019091220200610,0.0
0003176162019091220200610,11.0
0003175992019091220200610,-1.0
0003176172019091220200610,0.0
0003176002019091220200610,1.0
0003176182019091220200610,1.0
0003176012019091220200610,-2.0
0003165622019091220200610,-1.0
0003152252019091220200610,0.0
0003152352019091220200610,-3.0
0003165602019091220200610,-2.0
0003152502019091220200610,-1.0
0003152432019091220200610,-3.0
0003152202019091220200610,0.0
0003152262019091220200610,-3.0
0003152512019091220200610,-1.0
0003152442019091220200610,1.0
0003152362019091220200610,-1.0
0003152272019091220200610,-3.0
0003152472019091220200610,1.0
0003165592019091220200610,0.0
0003165612019091220200610,1.0
0003152452019091220200610,0.0
0003152482019091220200610,-1.0
0003152282019091220200610,1.0
0003155722019091220200610,-1.0
0003152462019091220200610,2.0
0003155732019091220200610,2.0
0003155682019091220200610,3.0
0003155742019091220200610,0.0
0003155692019091220200610,1.0
0003155752019091220200610,0.0
0003155702019091220200610,-1.0
0003155762019091220200610,0.0
0003155772019091220200610,2.0
0003155782019091220200610,-1.0
0003155792019091220200610,4.0
0003146832019091220200610,0.0
0003146842019091220200610,0.0
0003154082019091220200610,0.0
0003153802019091220200610,0.0
0003153812019091220200610,0.0
0003153822019091220200610,0.0
0003153832019091220200610,0.0
0003153842019091220200610,0.0
0003153852019091220200610,0.0
0003153862019091220200610,0.0
0003153872019091220200610,0.0
0003158522019091220200610,0.0
0003154332019091220200610,0.0
0003158792019091220200610,0.0
0003159342019091220200610,0.0
0003158532019091220200610,0.0
0003158812019091220200610,0.0
0003159352019091220200610,0.0
0003158552019091220200610,0.0
0003158822019091220200610,0.0
0003159372019091220200610,0.0
0003158562019091220200610,0.0
0003158842019091220200610,0.0
0003159382019091220200610,0.0
0003158582019091220200610,0.0
0003158852019091220200610,0.0
0003159402019091220200610,0.0
0003158592019091220200610,0.0
0003165162019091220200610,0.0
0003165302019091220200610,0.0
0003165032019091220200610,0.0
0003165172019091220200610,0.0
0003165472019091220200610,0.0
0003165042019091220200610,0.0
0003165312019091220200610,0.0
0003167392019091220200610,0.0
0003165482019091220200610,0.0
0003165182019091220200610,0.0
0003165322019091220200610,0.0
0003165052019091220200610,0.0
0003165192019091220200610,0.0
0003165492019091220200610,0.0
0003165062019091220200610,0.0
0003165502019091220200610,0.0
0003159192019091220200610,0.0
0003158392019091220200610,0.0
0003158672019091220200610,0.0
0003159202019091220200610,0.0
0003158412019091220200610,0.0
0003158682019091220200610,0.0
0003159222019091220200610,0.0
0003158422019091220200610,0.0
0003158702019091220200610,0.0
0003159232019091220200610,0.0
0003158442019091220200610,0.0
0003158712019091220200610,0.0
0003159252019091220200610,0.0
0003158452019091220200610,0.0
0003154952019091220200610,0.0
0003154962019091220200610,0.0
0003155052019091220200610,0.0
0003155152019091220200610,0.0
0003155062019091220200610,0.0
0003155162019091220200610,0.0
0003155072019091220200610,0.0
0003155172019091220200610,0.0
0003155082019091220200610,0.0
0003155182019091220200610,0.0
0003155092019091220200610,0.0
0003155192019091220200610,0.0
0003155102019091220200610,0.0
0003172292019091220200610,0.0
0003172302019091220200610,0.0
0003172312019091220200610,0.0
0003172322019091220200610,0.0
0003172332019091220200610,0.0
0003180062019091220200610,0.0
0003179272019091220200610,0.0
0003177332019091220200610,0.0
0003181822019091220200610,0.0
0003180032019091220200610,0.0
0003181752019091220200610,0.0
0003176192019091220200610,0.0
0003176022019091220200610,0.0
0003172142019091220200610,0.0
0003172152019091220200610,0.0
0003172162019091220200610,0.0
0003172172019091220200610,0.0
0003172182019091220200610,0.0
0003172192019091220200610,0.0
0003172202019091220200610,0.0
0003158092019091220200610,0.0
0003165362019091220200610,0.0
0003170922019091220200610,0.0
0003165522019091220200610,0.0
0003165532019091220200610,-1.0
